Nama Instansi,Nama Satuan Kerja,Kode Paket,Kode RUP,Tahun Anggaran,Sumber Transaksi,Sumber Dana,Nama Penyedia,Metode Pengadaan,Jenis Pengadaan,Nama Paket,Status Paket,Total Nilai (Rp),Nilai PDN (Rp)
KAB. MAJALENGKA,LABKESDA MAJALENGKA - 1.02.0.00.0.00.01.0033,01K9BKP7PB6YPFECQN6YKXQR1X,61151484,2025,E-Katalog 6.0,BLUD,KENARA PELITA RAYA,E-Purchasing,Barang,Belanja Barang dan Jasa,PAYMENT OUTSIDE SYSTEM,760000,760000
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH TALAGA - 1.02.0.00.0.00.01.0034,11944716,59702503,2025,E-Katalog 5.0,APBD,CV. CIPTA KANAKA ASRI,E-Purchasing,Pengadaan Barang,Pek. Kuda-kuda Rangka Atap Bajaringan C75.075 G550,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,113186700,113186700
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,12109740,54602436,2025,E-Katalog 5.0,BLUD,PT. SATORIA ANEKA INDUSTRI,E-Purchasing,Pengadaan Barang,Glukosa larutan infus 5% 500 mL,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,1844400,1844400
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,12001793,54602436,2025,E-Katalog 5.0,BLUD,PT.GLOBAL DISPOMEDIKA,E-Purchasing,Pengadaan Barang,TRO-GYNOSURGE Size M,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,3161300,0
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH TALAGA - 1.02.0.00.0.00.01.0034,11944716,59702503,2025,E-Katalog 5.0,APBD,CV. CIPTA KANAKA ASRI,E-Purchasing,Pengadaan Barang,Daun Jendela Alumunium - Putih Uk.41x60,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,12051000,12051000
KAB. MAJALENGKA,DINAS KESEHATAN - 1.02.0.00.0.00.01.0000,11941702,59702883,2025,E-Katalog 5.0,APBD,CV. MULTI BROTHER,E-Purchasing,Pengadaan Barang,Biaya Penyambungan Listrik Baru 2.200 VA,PROSES KONTRAK PPK,4994000,4994000
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,11940891,59825921,2025,E-Katalog 5.0,APBD,CV. INTI RAYA,E-Purchasing,Pengadaan Barang,Pek. Penyambungan Ke Biofilter,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,1270000,1270000
KAB. MAJALENGKA,PUSKESMAS JATITUJUH - 1.02.0.00.0.00.01.0017,11693690,55782975,2025,E-Katalog 5.0,APBD,kenara pelita raya,E-Purchasing,Pengadaan Barang,Buku Ekspedisi,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,120000,120000
KAB. MAJALENGKA,PUSKESMAS ARGAPURA - 1.02.0.00.0.00.01.0001,01K93WK9JKRFAGHERVR8HMEK3R,56075703,2025,E-Katalog 6.0,APBD,JM SOLUSI,E-Purchasing,Barang,Belanja Modal Peralatan dan Mesin BLUD UPTD Puskemas Argpura,ON PROCESS,84999527,84999527
KAB. MAJALENGKA,SATUAN POLISI PAMONG PRAJA DAN PEMADAM KEBAKARAN - 1.05.0.00.0.00.03.0000,01JYFXH3SJT60YR0ZBGAX7DQJM,55024356,2025,E-Katalog 6.0,APBD,PUTRA JAYA MANDIRI,E-Purchasing,Jasa Lainnya,Belanja Pemeliharaan Komputer-Komputer Unit-Personal Computer,ON PROCESS,3000000,3000000
KAB. MAJALENGKA,KECAMATAN MAJALENGKA - 7.01.0.00.0.00.17.0000,10559153000,59351938,2025,Non Tender,APBD,MANJADDA WAJADA,Pengadaan Langsung,Pekerjaan Konstruksi,Gedung Polindes Lingkungan Margamukti RW.008 Kelurahan Babakanjawa,SELESAI,149860993,149860993
KAB. MAJALENGKA,PUSKESMAS ARGAPURA - 1.02.0.00.0.00.01.0001,01JXH1MAPM1VFSMYC675Z58TBQ,56075702,2025,E-Katalog 6.0,APBD,JAYA MAKMUR SENTOSA,E-Purchasing,Barang,Belanja Barang dan Jasa BLUD UPTD Puskesmas Argapura,ON PROCESS,4618710,4618710
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,11404513,54602436,2025,E-Katalog 5.0,BLUD,PT.Bernofarm,E-Purchasing,Pengadaan Barang,Ampisilin/Ampicillin injeksi 1000 mg (i.v),MELAKUKAN PENGIRIMAN DAN PENERIMAAN,6249600,6249600
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,12016085,54602436,2025,E-Katalog 5.0,BLUD,PT.GLOBAL DISPOMEDIKA,E-Purchasing,Pengadaan Barang,Metraclin Spray Cleaner Disinfectant 750 ml,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,8413200,8413200
KAB. MAJALENGKA,PUSKESMAS SUKAMULYA - 1.02.0.00.0.00.01.0031,01KBY8BP5CG02C1TTXHC1D0F7D,55998859,2025,E-Katalog 6.0,APBD,AURORA DUA,E-Purchasing,Barang,Belanja Barang dan Jasa BLUD; Pelayanan dan Penunjang Pelayanan BLUD; Belanja Barang dan Jasa ,ON PROCESS,2799997,2799997
KAB. MAJALENGKA,DINAS KESEHATAN - 1.02.0.00.0.00.01.0000,11941702,59702883,2025,E-Katalog 5.0,APBD,CV. MULTI BROTHER,E-Purchasing,Pengadaan Barang,Pek. Aanstamping  Batu Belaj t. 15 cm,PROSES KONTRAK PPK,4399200,4399200
KAB. MAJALENGKA,PUSKESMAS CIGASONG - 1.02.0.00.0.00.01.0032,01K98XYAKCPKX7BCHKKAX754VY,61320958,2025,E-Katalog 6.0,APBD,KENARA PELITA RAYA,E-Purchasing,Barang,Belanja Barang dan Jasa BLUD UPTD Puskesmas Cigasong,ON PROCESS,1425000,1425000
KAB. MAJALENGKA,"DINAS PERUMAHAN, KAWASAN PERMUKIMAN DAN PERTANAHAN - 1.04.2.10.1.03.01.0000",11864064,58662829,2025,E-Katalog 5.0,APBD,CV. RAFFA ADYATMA,E-Purchasing,Pengadaan Barang,Coupler Dia  90 mm,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,2130000,2130000
KAB. MAJALENGKA,PUSKESMAS CIGASONG - 1.02.0.00.0.00.01.0032,01JZHAJ4XT8X4H0C23T76EB32S,55786088,2025,E-Katalog 6.0,APBD,ALONZA NUSANTARA,E-Purchasing,Barang,Belanja Barang dan Jasa BOK UPTD Puskesmas Cigasong; Makan,ON PROCESS,1080000,1080000
KAB. MAJALENGKA,DINAS PEMUDA DAN OLAH RAGA - 2.19.0.00.0.00.01.0000,11643489,55882316,2025,E-Katalog 5.0,APBD,CV. RIDO UTAMA,E-Purchasing,Pengadaan Barang,Soklin Lantai,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,300000,300000
KAB. MAJALENGKA,PUSKESMAS ARGAPURA - 1.02.0.00.0.00.01.0001,01KBC1F9HXZ15FHEEG5XPFM98N,55789508,2025,E-Katalog 6.0,APBD,ANGGA PURI,E-Purchasing,Barang,Belanja Barang dan Jasa BOK Puskesmas Argapura,ON PROCESS,1085000,1085000
KAB. MAJALENGKA,PUSKESMAS JATITUJUH - 1.02.0.00.0.00.01.0017,01JWT9S2VF5HG98645EN8HSVG6,56027578,2025,E-Katalog 6.0,APBD,KENARA PELITA RAYA,E-Purchasing,Barang,Belanja Barang dan Jasa BOK Puskesmas,ON PROCESS,92400,92400
KAB. MAJALENGKA,PUSKESMAS KADIPATEN - 1.02.0.00.0.00.01.0012,12131201,56618734,2025,E-Katalog 5.0,APBD,PT. TRIFA RAYA LABORATORIES,E-Purchasing,Pengadaan Barang,AMBROXOL HCI 30 MG,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,1670000,1670000
KAB. MAJALENGKA,DINAS PEKERJAAN UMUM DAN TATA RUANG - 1.03.0.00.0.00.01.0000,11991057,60149925,2025,E-Katalog 5.0,APBD,CV. MULTI BROTHER,E-Purchasing,Pengadaan Barang,Sistem Manajemen Keselamatan Kerja Konstruksi (SMKK),MELAKUKAN PENGIRIMAN DAN PENERIMAAN,1450000,1450000
KAB. MAJALENGKA,"DINAS PERUMAHAN, KAWASAN PERMUKIMAN DAN PERTANAHAN - 1.04.2.10.1.03.01.0000",11864064,58662829,2025,E-Katalog 5.0,APBD,CV. RAFFA ADYATMA,E-Purchasing,Pengadaan Barang,Pemasangan pipa PVC_HDPE dia 20 mm penyambungan melalui expose,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,292400,292400
KAB. MAJALENGKA,PUSKESMAS MALAUSMA - 1.02.0.00.0.00.01.0024,01K8J1D0H3AGE0Z5F4X2Y6PS10,61279361,2025,E-Katalog 6.0,APBD,TRIMAN,E-Purchasing,Jasa Konsultansi,Belanja Barang dan jasa BLUD PKM Malausma,ON PROCESS,749805,749805
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH TALAGA - 1.02.0.00.0.00.01.0034,11584069,56781519,2025,E-Katalog 5.0,APBD,CV. LALA,E-Purchasing,Pengadaan Barang,Yakult,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,3300000,3300000
KAB. MAJALENGKA,PUSKESMAS CIKIJING - 1.02.0.00.0.00.01.0006,11892747,59398139,2025,E-Katalog 5.0,APBD,SINAR PANCA MEDIKA,E-Purchasing,Pengadaan Barang,Surgical Face Mask Headloop,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,5328000,5328000
KAB. MAJALENGKA,PUSKESMAS TALAGA - 1.02.0.00.0.00.01.0004,01JVBCZRAHHMSCPGAWN810SA7D,56623792,2025,E-Katalog 6.0,APBD,TELEKOMUNIKASI SELULAR,E-Purchasing,Barang,Belanja Barang dan jasa BLUD,ON PROCESS,2664000,2664000
KAB. MAJALENGKA,DINAS KESEHATAN - 1.02.0.00.0.00.01.0000,01K7ZVMVXPNAJRGFYPCDNPM7WW,61177181,2025,E-Katalog 6.0,APBD,DEDEH DIHARSAH,E-Purchasing,Barang,Beban Makanan dan Minuman Rapat (seksi farmalkes),ON PROCESS,5915000,5915000
KAB. MAJALENGKA,PUSKESMAS LOJI - 1.02.0.00.0.00.01.0019,11691053,56258314,2025,E-Katalog 5.0,APBD,CV. ALHAMDULILLAH,E-Purchasing,Pengadaan Barang,Spanduk,PAKET SELESAI,2000000,2000000
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,12059173,54602436,2025,E-Katalog 5.0,BLUD,PT.TOP POINT MEDICAL,E-Purchasing,Pengadaan Barang,"TP Feeding Tube FR8, 100CM",MELAKUKAN PENGIRIMAN DAN PENERIMAAN,425000,425000
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,11573850,54602436,2025,E-Katalog 5.0,BLUD,PT. Mersifarma Tirmaku Mercusana,E-Purchasing,Pengadaan Barang,Haloperidol tab 5 mg,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,665000,665000
KAB. MAJALENGKA,PUSKESMAS JATITUJUH - 1.02.0.00.0.00.01.0017,12013740,55782975,2025,E-Katalog 5.0,APBD,PT. TRIMAN,E-Purchasing,Pengadaan Barang,Antasida Doen kemasan box,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,1270000,1270000
KAB. MAJALENGKA,"DINAS PERUMAHAN, KAWASAN PERMUKIMAN DAN PERTANAHAN - 1.04.2.10.1.03.01.0000",01KCGJE8QJ9CZCZK681WRY3K15,61042129,2025,E-Katalog 6.0,APBDP,MUHAMAD WINDU NATA KUSUMAH,E-Purchasing,Barang,Belanja Makanan dan Minuman Rapat,ON PROCESS,2850000,2850000
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,11807757,54602436,2025,E-Katalog 5.0,BLUD,Daewoong Infion,E-Purchasing,Pengadaan Barang,Eritropoetin-Alfa Inj 2.000 IU,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,13260000,13260000
KAB. MAJALENGKA,SEKRETARIAT DPRD - 4.02.0.00.0.00.01.0000,01K3T14556P84QYVEQPK6QSK4V,56995597,2025,E-Katalog 6.0,APBD,PRADIPA PRIMA,E-Purchasing,Jasa Lainnya,Beban Pemeliharaan Alat Kantor dan Rumah Tangga-Alat Kantor-Alat Kantor Lainnya,ON PROCESS,11344200,11344200
KAB. MAJALENGKA,DINAS PEKERJAAN UMUM DAN TATA RUANG - 1.03.0.00.0.00.01.0000,10247431000,54709971,2025,Non Tender,APBD,CV.THREE SURYA,Pengadaan Langsung,Pekerjaan Konstruksi,Belanja Barang untuk Dijual/Diserahkan kepada Masyarakat (Rehabilitasi Jembatan Panganten (DAU)),SELESAI,299322593,299322593
KAB. MAJALENGKA,DINAS SOSIAL - 1.06.0.00.0.00.01.0000,01JVV5KK06B4Z2BFXMXR9MPKXB,59493017,2025,E-Katalog 6.0,APBD,DZILA RICH SOLUTION,E-Purchasing,Barang,Belanja Alat/Bahan untuk Kegiatan Kantor-Perabot Kantor,PAYMENT OUTSIDE SYSTEM,8712500,8712500
KAB. MAJALENGKA,DINAS KESEHATAN - 1.02.0.00.0.00.01.0000,11636137,57996287,2025,E-Katalog 5.0,APBD,ARENA JAYA,E-Purchasing,Pengadaan Barang,PHILIPS LED 8 WATT,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,1000000,1000000
KAB. MAJALENGKA,DINAS PEKERJAAN UMUM DAN TATA RUANG - 1.03.0.00.0.00.01.0000,11607225,56799839,2025,E-Katalog 5.0,APBD,CV. Purajaya,E-Purchasing,Pengadaan Barang,Paking Full Set Excavator Komatsu Mini,PAKET SELESAI,2150000,2150000
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH CIDERES - 1.02.0.00.0.00.03.0000,01JY0H4HTK6F8Q838YA1P893M3,59501412,2025,E-Katalog 6.0,BLUD,KREASI GEMILANG,E-Purchasing,Barang,Belanja Modal Peralatan dan Mesin (ISY),ON PROCESS,80600430,80600430
KAB. MAJALENGKA,DINAS PEKERJAAN UMUM DAN TATA RUANG - 1.03.0.00.0.00.01.0000,10625289000,61045330,2025,Non Tender,APBDP,CV. DINAMIS,Pengadaan Langsung,Pengadaan Barang,Belanja Bahan-Bahan Bangunan dan Konstruksi (Belanja Bahan Bangunan dan Konstruksi Bidang Bina Marga Wilayah Selatan (DAU P)),SELESAI,199175546,0
KAB. MAJALENGKA,PUSKESMAS KERTAJATI - 1.02.0.00.0.00.01.0009,11730198,55778914,2025,E-Katalog 5.0,APBD,PT.Imfarmind Farmasi Industri,E-Purchasing,Pengadaan Barang,Piridoksin (vitamin B6) tab 10 mg*,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,192000,192000
KAB. MAJALENGKA,PUSKESMAS CIKIJING - 1.02.0.00.0.00.01.0006,12035072,59398139,2025,E-Katalog 5.0,APBD,PT. SATORIA ANEKA INDUSTRI,E-Purchasing,Pengadaan Barang,"Ringer Laktat/Ringer Lactate, @500 mL",PAKET SELESAI,16996000,16996000
KAB. MAJALENGKA,DINAS PEKERJAAN UMUM DAN TATA RUANG - 1.03.0.00.0.00.01.0000,11921871,54945612,2025,E-Katalog 5.0,APBD,CV Nusantara Bintang Abadi,E-Purchasing,Pengadaan Barang,Pasangan Batu dengan Mortar,PROSES KONTRAK PPK,105239750,105239750
KAB. MAJALENGKA,DINAS PEKERJAAN UMUM DAN TATA RUANG - 1.03.0.00.0.00.01.0000,11989417,60149944,2025,E-Katalog 5.0,APBD,CV. Nirmaya,E-Purchasing,Pengadaan Barang,Galian Tanah Dengan Alat Berat 0-2 M,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,51352350,51352350
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH CIDERES - 1.02.0.00.0.00.03.0000,11315242,53971503,2025,E-Katalog 5.0,BLUD,KOPERASI SEKAR SUCI,E-Purchasing,Pengadaan Barang,TEH UPET,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,832500,832500
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,01KAWA4S4PEC1J8K2K9F2987Z8,61350988,2025,E-Katalog 6.0,BLUD,HARSEN LABORATORIES,E-Purchasing,Barang,Penyediaan Barang dan Jasa BLUD (Barang Sediaan) e- Purchasing,ON PROCESS,164438175,0
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,11404625,54602436,2025,E-Katalog 5.0,BLUD,P.T. Dexa Medica,E-Purchasing,Pengadaan Barang,Ramipril tab 5 mg,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,2015000,2015000
KAB. MAJALENGKA,DINAS PEKERJAAN UMUM DAN TATA RUANG - 1.03.0.00.0.00.01.0000,01JSNXZQKX5G6BKHV96D9F1HXS,58805680,2025,E-Katalog 6.0,APBD,BENNY AGAM,E-Purchasing,Barang,Belanja Alat/Bahan untuk Kegiatan Kantor- Bahan Cetak ,PAYMENT OUTSIDE SYSTEM,1076100,1076100
KAB. MAJALENGKA,DINAS KOMUNIKASI DAN INFORMATIKA - 2.16.2.20.2.21.01.0000,01K3G401B3R7D7W6GEE9PKQ8T4,58787043,2025,E-Katalog 6.0,APBD,BENAGUS UTAMA,E-Purchasing,Jasa Lainnya,"Beban Jasa Iklan/Reklame, Film, dan Pemotretan",ON PROCESS,34959450,34959450
KAB. MAJALENGKA,PUSKESMAS KADIPATEN - 1.02.0.00.0.00.01.0012,01JSGYMHKKCYED26TMN6G7M11P,56618734,2025,E-Katalog 6.0,APBD,ALHAMDULILLAH,E-Purchasing,Barang,Belanja Barang dan Jasa BLUD,ON PROCESS,1687200,1687200
KAB. MAJALENGKA,PUSKESMAS MALAUSMA - 1.02.0.00.0.00.01.0024,01K8J1AVVDR7P2H5QQJ59NCKSY,61279361,2025,E-Katalog 6.0,APBD,BERNOFARM,E-Purchasing,Jasa Konsultansi,Belanja Barang dan jasa BLUD PKM Malausma,ON PROCESS,2029635,2029635
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,11574097,54602436,2025,E-Katalog 5.0,BLUD,PT.Bernofarm,E-Purchasing,Pengadaan Barang,Kombinasi: Ampisilin 500 mg + Sulbaktam 250 mg serb inj 750 mg,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,6659200,6659200
KAB. MAJALENGKA,"DINAS PERUMAHAN, KAWASAN PERMUKIMAN DAN PERTANAHAN - 1.04.2.10.1.03.01.0000",11864064,58662829,2025,E-Katalog 5.0,APBD,CV. RAFFA ADYATMA,E-Purchasing,Pengadaan Barang,Pekerjaan Beton Kedap air Mutu Beton K -250,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,14629434.47,14629434.47
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,12123894,54602436,2025,E-Katalog 5.0,BLUD,TUNAS BANGUN PRAKARSA,E-Purchasing,Pengadaan Barang,"CHROMIC 0 TAPER , BCAT00401 , BENANG APEX",MELAKUKAN PENGIRIMAN DAN PENERIMAAN,1385280,0
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,01JVKXVDVGPDXPP7SXJ1S6A0RA,55867985,2025,E-Katalog 6.0,APBD,DIASTIKA BIOTEKINDO,E-Purchasing,Barang,Belanja Modal Alat Laboratorium Patologi; [ # ] Belanja Modal Alat Kedokteran/Kesehatan RSUD Majalengka (DAK Fisik) Sumber Dana: DAK Fisik-Bidang Kesehatan dan KB-Reguler-Pelayanan Kesehatan Rujukan; [ - ] Alkes Laboratorium (DAK Fisik); Alat Laboratorium Patologi; Penyediaan Mikroskop Binokuler,ON PROCESS,51500000,0
KAB. MAJALENGKA,SEKRETARIAT DAERAH - 4.01.0.00.0.00.01.0000,11404496,56314180,2025,E-Katalog 5.0,APBD,CV. DWI GUNA,E-Purchasing,Pengadaan Barang,PEMBERSIH LANTAI,PROSES KONTRAK PPK,12576000,12576000
KAB. MAJALENGKA,PUSKESMAS MARGAJAYA - 1.02.0.00.0.00.01.0025,11768143,55784282,2025,E-Katalog 5.0,APBD,PT. TRIMAN,E-Purchasing,Pengadaan Barang,Ibuprofen tab 400 mg,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,945000,945000
KAB. MAJALENGKA,PUSKESMAS LIGUNG - 1.02.0.00.0.00.01.0011,01K967VP7JA00Y0WJRT07DEYED,60744028,2025,E-Katalog 6.0,APBD,IMFARMIND FARMASI INDUSTRI,E-Purchasing,Barang,Belanja Barang dan Jasa BLUD (UPTD Puskesmas Ligung),PAYMENT OUTSIDE SYSTEM,31080,31080
KAB. MAJALENGKA,DINAS KOMUNIKASI DAN INFORMATIKA - 2.16.2.20.2.21.01.0000,01KAARSHFD81M56XK0GTK02P8F,61710646,2025,E-Katalog 6.0,APBDP,RAIHAN,E-Purchasing,Jasa Lainnya,"Beban Jasa Iklan/Reklame, Film, dan Pemotretan  (Publikasi Media Cetak)",ON PROCESS,36000000,36000000
KAB. MAJALENGKA,"DINAS KETAHANAN PANGAN, PERTANIAN DAN PERIKANAN - 2.09.3.27.3.25.01.0000",11654888,56677742,2025,E-Katalog 5.0,APBD,CV.KILAT MAJU,E-Purchasing,Pengadaan Barang,Spon Cuci Piring (1),MELAKUKAN PENGIRIMAN DAN PENERIMAAN,150000,150000
KAB. MAJALENGKA,DINAS LINGKUNGAN HIDUP - 2.11.1.03.0.00.01.0000,01JWX0F5ESH2ECDE1XNJCX1X1W,59583085,2025,E-Katalog 6.0,APBD,KENARA PELITA RAYA,E-Purchasing,Barang,Belanja Peralatan Kebersihan dan Pertamanan,PAYMENT OUTSIDE SYSTEM,8900400,8900400
KAB. MAJALENGKA,PUSKESMAS MARGAJAYA - 1.02.0.00.0.00.01.0025,01KBH97Q0PHYE5A6E82GKCTN4J,55784283,2025,E-Katalog 6.0,APBD,KREASI GEMILANG,E-Purchasing,Barang,Belanja Modal Peralatan dan Mesin BLUD -Puskesmas Margajaya,ON PROCESS,44999999,44999999
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,12077957,54602436,2025,E-Katalog 5.0,BLUD,PT.GLOBAL DISPOMEDIKA,E-Purchasing,Pengadaan Barang,AHLSTROM RELIANCE SMS 200 WRAPPING PAPER Size 100 x 100 cm,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,2331954,0
KAB. MAJALENGKA,PUSKESMAS LIGUNG - 1.02.0.00.0.00.01.0011,11680981,55779000,2025,E-Katalog 5.0,APBD,kenara pelita raya,E-Purchasing,Pengadaan Barang,Spidol Snowman Whiteboard,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,192000,192000
KAB. MAJALENGKA,DINAS PEKERJAAN UMUM DAN TATA RUANG - 1.03.0.00.0.00.01.0000,11899889,58777003,2025,E-Katalog 5.0,APBD,CV. PRINGGANDANI,E-Purchasing,Pengadaan Barang,Lapis Fondasi Agregat Kelas S (Bahu Jalan),PROSES KONTRAK PPK,76486000,76486000
KAB. MAJALENGKA,"DINAS PERUMAHAN, KAWASAN PERMUKIMAN DAN PERTANAHAN - 1.04.2.10.1.03.01.0000",11544748,54687849,2025,E-Katalog 5.0,APBD,CV ANGKASA FLANK GROUP,E-Purchasing,Pengadaan Barang,Paket Nasi Box Lengkap,PAKET SELESAI,1800000,1800000
KAB. MAJALENGKA,PUSKESMAS MAJALENGKA - 1.02.0.00.0.00.01.0008,01JWSZV4JDVK71KVXR7N9SW3B0,56181752,2025,E-Katalog 6.0,BLUD,FADILAH FAUZAN NUGRAHA,E-Purchasing,Barang,Belanja Barang dan Jasa BLUD Puskesmas Majalengka,PAYMENT OUTSIDE SYSTEM,1959000,1959000
KAB. MAJALENGKA,PUSKESMAS BALIDA - 1.02.0.00.0.00.01.0027,01JWATBMZ89NZPWKCMJG0G238S,55792014,2025,E-Katalog 6.0,APBD,KENARA PELITA RAYA,E-Purchasing,Barang,BOK_BELANJA SNACK PELAKSANAAN KELAS IBU BALITA_PENGELOLAAN PELAYANAN KESEHATAN IBU HAMIL_UPTD PUSKESMAS BALIDA TA. 2025,PAYMENT OUTSIDE SYSTEM,3850000,3850000
KAB. MAJALENGKA,PUSKESMAS MAJA - 1.02.0.00.0.00.01.0002,11807843,56543922,2025,E-Katalog 5.0,BLUD,PT MITRA PAMOR MEDIKAL,E-Purchasing,Pengadaan Barang,Urine Bag,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,249420,249420
KAB. MAJALENGKA,PUSKESMAS SUMBERJAYA - 1.02.0.00.0.00.01.0005,01JSG6JXKPC5YWPG0X1FH4EJ8B,55785393,2025,E-Katalog 6.0,BLUD,PUTRA PERMAI MANDIRI,E-Purchasing,Barang,Belanja Modal Peralatan dan Mesin BLUD - UPTD Puskesmas Sumberjaya,ON PROCESS,89910000,89910000
KAB. MAJALENGKA,INSPEKTORAT - 6.01.0.00.0.00.01.0000,01JS1CSYQB98APHV19Z4N9C289,55026143,2025,E-Katalog 6.0,APBD,GILAR ANDRIYA PERMANA,E-Purchasing,Barang,Belanja Alat/Bahan untuk Kegiatan Kantor- Kertas dan Cover,ON PROCESS,2624925,2624925
KAB. MAJALENGKA,PUSKESMAS MALAUSMA - 1.02.0.00.0.00.01.0024,12051822,55854217,2025,E-Katalog 5.0,APBD,PT. Hexpharm Jaya Laboratories,E-Purchasing,Pengadaan Barang,Ranitidin tab 150 mg,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,2235000,2235000
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH CIDERES - 1.02.0.00.0.00.03.0000,11897846,59731344,2025,E-Katalog 5.0,APBD,CV.JAYA MAKMUR SENTOSA,E-Purchasing,Pengadaan Barang,Pasangan Pintu Hermetic (PH),MELAKUKAN PENGIRIMAN DAN PENERIMAAN,194460000,194460000
KAB. MAJALENGKA,BADAN PENDAPATAN DAERAH - 5.02.0.00.0.00.02.0000,11673250,55950120,2025,E-Katalog 5.0,APBD,CIPTA KOMARA MANDIRI,E-Purchasing,Pengadaan Barang,Buku Kwitansi Besar Isi 50,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,500000,500000
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,11571200,54602436,2025,E-Katalog 5.0,BLUD,P.T. Dexa Medica,E-Purchasing,Pengadaan Barang,Kaptopril tab 50 mg,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,573000,573000
KAB. MAJALENGKA,PUSKESMAS KADIPATEN - 1.02.0.00.0.00.01.0012,10493676000,61239979,2025,Non Tender,APBD,PT. Graha Mitra Konsultan,Pengadaan Langsung,Jasa Konsultansi Badan Usaha Non Konstruksi,Belanja Rintek B3,SELESAI,29559300,29559300
KAB. MAJALENGKA,"DINAS KETAHANAN PANGAN, PERTANIAN DAN PERIKANAN - 2.09.3.27.3.25.01.0000",01JTSBXSMPBTB7KF32E7P0DR8T,58907467,2025,E-Katalog 6.0,APBD,NUNUNG NURHASANAH,E-Purchasing,Barang,Belanja Makanan dan Minuman Rapat (Koordinasi dan penyusunan rencana kerja (DAK Non Fisik)),ON PROCESS,39520000,39520000
